23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:16,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:18,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:20,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:22,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:24,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:26,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:28,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:30,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:32,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:35,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:37,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:39,
23.2,23.6,0.00,38.0,37.0,0.00,2017-05-12 09:53:41,
23.2,23.6,0.00,38.0,37.0,0.00,2017-05-12 09:53:43,
23.2,23.6,0.00,38.0,37.0,0.00,2017-05-12 09:53:45,
23.2,23.6,0.00,38.0,37.0,0.00,2017-05-12 09:53:47,
23.2,23.6,0.00,38.0,37.0,0.00,2017-05-12 09:53:49,
23.2,23.6,0.00,38.0,37.0,0.00,2017-05-12 09:53:51,
23.2,23.6,0.00,38.0,37.0,0.00,2017-05-12 09:53:53,
23.2,23.6,0.00,38.0,37.0,0.00,2017-05-12 09:53:55,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:53:57,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:53:59,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:01,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:03,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:05,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:07,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:09,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:11,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:13,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:15,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:17,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:19,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:21,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:23,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:25,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:27,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:29,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:31,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:33,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:35,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:37,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:39,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:41,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:54:43,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:54:45,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:54:47,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:54:49,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:54:51,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:54:53,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:54:55,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:54:57,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:54:59,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:01,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:03,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:05,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:07,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:09,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:11,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:13,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:15,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:17,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:19,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:21,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:23,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:25,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:27,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:29,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:32,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:55:34,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:55:36,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:55:38,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:55:40,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:55:42,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:55:44,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:55:46,
23.2,23.7,0.00,38.0,38.0,0.00,2017-05-12 09:55:48,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:50,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:52,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:54,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:56,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:55:58,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:56:00,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:56:02,
23.2,23.7,0.00,38.0,37.0,0.00,2017-05-12 09:56:04,
