25/04/2017 15:55:58,28.0,26.0
25/04/2017 15:56:01,28.0,26.0
25/04/2017 15:56:04,28.0,26.0
25/04/2017 15:56:07,28.0,26.0
25/04/2017 15:56:11,27.9,26.0
25/04/2017 15:56:14,27.9,26.0
25/04/2017 15:56:17,27.9,26.0
25/04/2017 15:56:20,27.9,26.0
25/04/2017 15:56:24,27.9,26.0
25/04/2017 15:56:27,28.0,26.0
25/04/2017 15:56:30,28.0,26.0
25/04/2017 15:56:33,28.0,26.0
25/04/2017 15:56:36,28.0,26.0
25/04/2017 15:56:40,28.1,26.0
25/04/2017 15:56:43,28.1,25.0
25/04/2017 15:56:46,28.1,25.0
25/04/2017 15:56:49,28.2,25.0
25/04/2017 15:56:53,28.2,25.0
25/04/2017 15:56:56,28.2,25.0
25/04/2017 15:56:59,28.2,25.0
25/04/2017 15:57:02,28.2,26.0
25/04/2017 15:57:06,28.2,25.0
25/04/2017 15:57:09,28.2,25.0
25/04/2017 15:57:12,28.2,25.0
25/04/2017 16:01:32,27.8,26.0
25/04/2017 16:01:36,27.8,26.0
25/04/2017 16:01:59,27.5,26.0
25/04/2017 16:02:03,27.5,26.0
25/04/2017 16:02:06,27.5,26.0
25/04/2017 16:02:09,27.5,26.0
25/04/2017 16:02:13,27.4,26.0
25/04/2017 16:02:16,27.4,26.0
25/04/2017 16:02:20,27.4,26.0
25/04/2017 16:02:23,27.4,26.0
25/04/2017 16:02:26,27.4,26.0
25/04/2017 16:02:29,27.4,26.0
25/04/2017 16:02:33,27.4,26.0
25/04/2017 16:02:36,27.4,27.0
25/04/2017 16:02:39,27.3,27.0
25/04/2017 16:02:43,27.3,26.0
25/04/2017 16:02:46,27.6,41.0
25/04/2017 16:02:49,27.6,43.0
25/04/2017 16:02:52,27.6,34.0
25/04/2017 16:02:56,27.6,29.0
25/04/2017 16:02:59,27.6,27.0
25/04/2017 16:03:02,27.3,29.0
25/04/2017 16:03:05,27.4,28.0
25/04/2017 16:03:09,27.5,27.0
25/04/2017 16:03:13,27.5,27.0
25/04/2017 16:03:16,27.6,27.0
25/04/2017 16:03:19,27.6,26.0
25/04/2017 16:03:22,27.6,26.0
25/04/2017 16:03:26,27.6,26.0
25/04/2017 16:03:29,27.6,26.0
25/04/2017 16:03:32,27.6,26.0
25/04/2017 16:03:36,27.6,26.0
25/04/2017 16:03:39,27.6,26.0
25/04/2017 16:03:42,27.6,26.0
25/04/2017 16:03:45,27.6,26.0
25/04/2017 16:03:49,27.6,26.0
25/04/2017 16:03:52,27.6,26.0
25/04/2017 16:03:55,27.5,26.0
25/04/2017 16:03:58,27.5,26.0
25/04/2017 16:04:02,27.5,26.0
25/04/2017 16:04:05,27.5,26.0
25/04/2017 16:04:08,27.5,26.0
25/04/2017 16:04:11,27.6,26.0
25/04/2017 16:04:15,27.6,26.0
25/04/2017 16:04:18,27.6,26.0
25/04/2017 16:17:02,28.1,25.0
25/04/2017 16:17:06,28.2,25.0
